party id,num parties,db l1,db l2,wall time,comp time,upload (byte),download (byte)
1, 5, 16384, 16384, 293.67061ms, 10.712ms, 50264, 50264
2, 5, 16384, 16384, 293.639223ms, 10.859ms, 50264, 50264
3, 5, 16384, 16384, 293.679269ms, 10.794ms, 50264, 50264
4, 5, 16384, 16384, 293.68006ms, 11.241ms, 50264, 50264
0, 5, 16384, 16384, 293.683568ms, 10.992ms, 50264, 50264
1, 5, 16384, 16384, 293.67508ms, 11.173ms, 50264, 50264
3, 5, 16384, 16384, 293.70314ms, 11.315ms, 50264, 50264
2, 5, 16384, 16384, 293.733125ms, 11.385ms, 50264, 50264
2, 5, 16384, 16384, 292.768495ms, 10.577ms, 50264, 50264
1, 5, 16384, 16384, 292.953233ms, 10.476ms, 50264, 50264
4, 5, 16384, 16384, 293.023844ms, 10.532ms, 50264, 50264
3, 5, 16384, 16384, 292.841731ms, 10.577ms, 50264, 50264
0, 5, 16384, 16384, 293.019705ms, 10.454ms, 50264, 50264
0, 5, 16384, 16384, 292.884078ms, 10.98ms, 50264, 50264
2, 5, 16384, 16384, 293.003593ms, 11.085ms, 50264, 50264
1, 5, 16384, 16384, 292.993041ms, 11.054ms, 50264, 50264
4, 5, 16384, 16384, 292.952344ms, 10.972ms, 50264, 50264
3, 5, 16384, 16384, 292.955941ms, 11.128ms, 50264, 50264
3, 5, 16384, 8192, 291.45906ms, 10.721ms, 33818, 33806
2, 5, 16384, 8192, 371.344099ms, 10.806ms, 33812, 33812
1, 5, 16384, 8192, 453.501875ms, 9.921ms, 33806, 33818
4, 5, 16384, 8192, 337.285874ms, 10.476ms, 33824, 33800
0, 5, 16384, 8192, 533.118662ms, 10.082ms, 33800, 33824
1, 5, 16384, 8192, 290.779482ms, 7.435ms, 33800, 33800
0, 5, 16384, 8192, 290.678239ms, 7.62ms, 33800, 33800
3, 5, 16384, 8192, 290.965546ms, 7.768ms, 33800, 33800
4, 5, 16384, 8192, 290.768399ms, 7.739ms, 33800, 33800
2, 5, 16384, 8192, 290.83951ms, 7.817ms, 33800, 33800
0, 5, 16384, 8192, 288.991204ms, 7.711ms, 33800, 33800
3, 5, 16384, 8192, 289.000102ms, 7.618ms, 33800, 33800
2, 5, 16384, 8192, 288.916757ms, 7.647ms, 33800, 33800
4, 5, 16384, 8192, 288.990843ms, 7.594ms, 33800, 33800
1, 5, 16384, 8192, 289.046761ms, 7.633ms, 33800, 33800
0, 5, 16384, 8192, 289.411751ms, 7.291ms, 33800, 33800
2, 5, 16384, 8192, 289.40145ms, 7.164ms, 33800, 33800
1, 5, 16384, 8192, 289.368349ms, 7.474ms, 33800, 33800
3, 5, 16384, 8192, 289.412663ms, 8.109ms, 33800, 33800
4, 5, 16384, 8192, 289.410639ms, 8.068ms, 33800, 33800
2, 5, 16384, 8192, 289.557216ms, 7.316ms, 33800, 33800
4, 5, 16384, 8192, 289.491579ms, 7.437ms, 33800, 33800
1, 5, 16384, 8192, 289.564352ms, 7.417ms, 33800, 33800
3, 5, 16384, 8192, 289.535841ms, 8.101ms, 33800, 33800
0, 5, 16384, 8192, 290.341601ms, 7.903ms, 33800, 33800
4, 5, 32768, 32768, 346.242433ms, 22.29ms, 99728, 99704
3, 5, 32768, 32768, 305.08184ms, 22.817ms, 99722, 99710
1, 5, 32768, 32768, 462.957784ms, 22.381ms, 99710, 99722
2, 5, 32768, 32768, 384.5588ms, 22.815ms, 99716, 99716
0, 5, 32768, 32768, 543.754291ms, 22.261ms, 99704, 99728
4, 5, 32768, 32768, 301.425054ms, 19.179ms, 99704, 99704
1, 5, 32768, 32768, 301.414241ms, 19.61ms, 99704, 99704
0, 5, 32768, 32768, 301.318361ms, 19.319ms, 99704, 99704
3, 5, 32768, 32768, 301.438641ms, 19.288ms, 99704, 99704
2, 5, 32768, 32768, 301.412307ms, 19.544ms, 99704, 99704
3, 5, 32768, 32768, 300.474641ms, 19.438ms, 99704, 99704
4, 5, 32768, 32768, 300.530288ms, 17.473ms, 99704, 99704
0, 5, 32768, 32768, 300.520898ms, 17.45ms, 99704, 99704
2, 5, 32768, 32768, 300.47428ms, 19.246ms, 99704, 99704
1, 5, 32768, 32768, 300.55127ms, 17.38ms, 99704, 99704
1, 5, 32768, 32768, 300.407659ms, 19.248ms, 99704, 99704
2, 5, 32768, 32768, 300.493617ms, 19.083ms, 99704, 99704
4, 5, 32768, 32768, 300.507685ms, 19.371ms, 99704, 99704
0, 5, 32768, 32768, 300.522176ms, 19.216ms, 99704, 99704
3, 5, 32768, 32768, 300.555525ms, 19.587ms, 99704, 99704
0, 5, 32768, 32768, 301.933339ms, 19.967ms, 99704, 99704
4, 5, 32768, 32768, 302.006249ms, 19.662ms, 99704, 99704
1, 5, 32768, 32768, 302.014306ms, 19.629ms, 99704, 99704
3, 5, 32768, 32768, 301.951236ms, 19.766ms, 99704, 99704
2, 5, 32768, 32768, 302.055211ms, 19.455ms, 99704, 99704
1, 5, 32768, 16384, 460.006503ms, 17.76ms, 66798, 66810
3, 5, 32768, 16384, 299.635854ms, 17.252ms, 66810, 66798
4, 5, 32768, 16384, 346.397114ms, 17.376ms, 66816, 66792
2, 5, 32768, 16384, 381.405437ms, 17.175ms, 66804, 66804
0, 5, 32768, 16384, 537.57632ms, 16.375ms, 66792, 66816
3, 5, 32768, 16384, 296.315234ms, 13.799ms, 66792, 66792
0, 5, 32768, 16384, 296.176319ms, 13.803ms, 66792, 66792
4, 5, 32768, 16384, 296.27412ms, 13.79ms, 66792, 66792
2, 5, 32768, 16384, 296.230099ms, 13.924ms, 66792, 66792
1, 5, 32768, 16384, 296.418586ms, 13.918ms, 66792, 66792
3, 5, 32768, 16384, 295.458709ms, 13.582ms, 66792, 66792
0, 5, 32768, 16384, 295.469651ms, 13.813ms, 66792, 66792
4, 5, 32768, 16384, 295.433066ms, 13.692ms, 66792, 66792
2, 5, 32768, 16384, 295.44508ms, 13.869ms, 66792, 66792
1, 5, 32768, 16384, 295.398736ms, 13.743ms, 66792, 66792
2, 5, 32768, 16384, 296.079283ms, 14.178ms, 66792, 66792
3, 5, 32768, 16384, 296.169677ms, 14.07ms, 66792, 66792
1, 5, 32768, 16384, 296.059071ms, 14.267ms, 66792, 66792
4, 5, 32768, 16384, 296.121118ms, 14.088ms, 66792, 66792
0, 5, 32768, 16384, 296.186702ms, 14.438ms, 66792, 66792
3, 5, 32768, 16384, 295.24787ms, 13.848ms, 66792, 66792
2, 5, 32768, 16384, 295.275467ms, 13.92ms, 66792, 66792
0, 5, 32768, 16384, 295.189081ms, 14.112ms, 66792, 66792
1, 5, 32768, 16384, 295.322893ms, 14.229ms, 66792, 66792
4, 5, 32768, 16384, 295.268873ms, 14.335ms, 66792, 66792
3, 8, 128, 128, 489.068295ms, 7.702ms, 1488, 1494
7, 8, 128, 128, 295.406232ms, 6.07ms, 1512, 1470
2, 8, 128, 128, 573.207213ms, 6.106ms, 1482, 1500
1, 8, 128, 128, 653.279087ms, 5.51ms, 1476, 1506
5, 8, 128, 128, 329.189465ms, 4.383ms, 1500, 1482
4, 8, 128, 128, 408.763821ms, 6.67ms, 1494, 1488
0, 8, 128, 128, 733.451863ms, 6.422ms, 1470, 1512
6, 8, 128, 128, 247.859174ms, 5.714ms, 1506, 1476
4, 8, 128, 128, 244.549264ms, 2.064ms, 1470, 1470
7, 8, 128, 128, 244.658625ms, 2.036ms, 1470, 1470
2, 8, 128, 128, 244.609646ms, 1.987ms, 1470, 1470
1, 8, 128, 128, 244.654496ms, 2.098ms, 1470, 1470
3, 8, 128, 128, 245.004745ms, 2.577ms, 1470, 1470
0, 8, 128, 128, 244.659976ms, 2.066ms, 1470, 1470
6, 8, 128, 128, 244.574283ms, 2.439ms, 1470, 1470
5, 8, 128, 128, 244.659276ms, 2.405ms, 1470, 1470
1, 8, 128, 128, 244.356153ms, 2.271ms, 1470, 1470
0, 8, 128, 128, 244.271272ms, 2.515ms, 1470, 1470
7, 8, 128, 128, 244.391273ms, 2.416ms, 1470, 1470
5, 8, 128, 128, 244.249597ms, 2.586ms, 1470, 1470
3, 8, 128, 128, 244.434941ms, 2.606ms, 1470, 1470
2, 8, 128, 128, 244.455532ms, 2.179ms, 1470, 1470
6, 8, 128, 128, 244.263065ms, 2.604ms, 1470, 1470
4, 8, 128, 128, 244.453718ms, 2.273ms, 1470, 1470
3, 8, 128, 128, 244.795992ms, 2.719ms, 1470, 1470
5, 8, 128, 128, 244.805031ms, 2.712ms, 1470, 1470
2, 8, 128, 128, 244.819189ms, 2.296ms, 1470, 1470
1, 8, 128, 128, 244.988089ms, 2.485ms, 1470, 1470
4, 8, 128, 128, 244.7797ms, 2.398ms, 1470, 1470
0, 8, 128, 128, 245.015644ms, 2.22ms, 1470, 1470
7, 8, 128, 128, 244.956505ms, 2.481ms, 1470, 1470
6, 8, 128, 128, 244.836765ms, 2.433ms, 1470, 1470
2, 8, 128, 128, 244.991964ms, 2.29ms, 1470, 1470
6, 8, 128, 128, 244.877012ms, 2.527ms, 1470, 1470
4, 8, 128, 128, 244.976512ms, 2.332ms, 1470, 1470
7, 8, 128, 128, 244.858935ms, 2.351ms, 1470, 1470
0, 8, 128, 128, 244.967133ms, 2.201ms, 1470, 1470
3, 8, 128, 128, 245.045791ms, 2.402ms, 1470, 1470
1, 8, 128, 128, 244.990841ms, 1.743ms, 1470, 1470
5, 8, 128, 128, 245.044529ms, 2.339ms, 1470, 1470
4, 8, 128, 64, 408.991761ms, 4.383ms, 1242, 1236
2, 8, 128, 64, 572.553686ms, 5.159ms, 1230, 1248
1, 8, 128, 64, 650.502071ms, 5.21ms, 1224, 1254
3, 8, 128, 64, 488.698988ms, 5.274ms, 1236, 1242
6, 8, 128, 64, 247.696733ms, 4.238ms, 1254, 1224
7, 8, 128, 64, 295.549188ms, 5.106ms, 1260, 1218
0, 8, 128, 64, 731.315632ms, 6.35ms, 1218, 1260
5, 8, 128, 64, 327.082366ms, 4.515ms, 1248, 1230
0, 8, 128, 64, 244.057743ms, 2.31ms, 1218, 1218
7, 8, 128, 64, 244.100358ms, 2.181ms, 1218, 1218
6, 8, 128, 64, 244.117092ms, 2.184ms, 1218, 1218
1, 8, 128, 64, 244.146069ms, 1.981ms, 1218, 1218
3, 8, 128, 64, 244.134606ms, 2.189ms, 1218, 1218
4, 8, 128, 64, 245.167634ms, 1.928ms, 1218, 1218
2, 8, 128, 64, 244.182672ms, 1.874ms, 1218, 1218
5, 8, 128, 64, 244.068284ms, 2.37ms, 1218, 1218
1, 8, 128, 64, 243.727074ms, 2.033ms, 1218, 1218
5, 8, 128, 64, 243.726152ms, 1.996ms, 1218, 1218
4, 8, 128, 64, 243.734188ms, 1.97ms, 1218, 1218
6, 8, 128, 64, 243.794038ms, 2.073ms, 1218, 1218
0, 8, 128, 64, 243.887163ms, 2.468ms, 1218, 1218
3, 8, 128, 64, 243.828636ms, 2.394ms, 1218, 1218
2, 8, 128, 64, 243.824057ms, 2.016ms, 1218, 1218
7, 8, 128, 64, 244.144365ms, 2.136ms, 1218, 1218
5, 8, 128, 64, 244.080058ms, 2.241ms, 1218, 1218
2, 8, 128, 64, 243.834289ms, 2.092ms, 1218, 1218
6, 8, 128, 64, 244.012985ms, 2.181ms, 1218, 1218
3, 8, 128, 64, 243.890541ms, 2.335ms, 1218, 1218
1, 8, 128, 64, 244.152032ms, 2.02ms, 1218, 1218
7, 8, 128, 64, 243.793698ms, 2.248ms, 1218, 1218
0, 8, 128, 64, 243.949508ms, 2.328ms, 1218, 1218
4, 8, 128, 64, 244.071071ms, 2.108ms, 1218, 1218
7, 8, 128, 64, 245.56331ms, 2.146ms, 1218, 1218
0, 8, 128, 64, 245.557028ms, 2.376ms, 1218, 1218
5, 8, 128, 64, 245.684672ms, 2.507ms, 1218, 1218
4, 8, 128, 64, 245.547779ms, 2.226ms, 1218, 1218
1, 8, 128, 64, 245.616015ms, 2.223ms, 1218, 1218
6, 8, 128, 64, 245.696525ms, 2.305ms, 1218, 1218
2, 8, 128, 64, 245.689351ms, 2.234ms, 1218, 1218
3, 8, 128, 64, 245.672187ms, 2.488ms, 1218, 1218
5, 8, 256, 256, 328.113629ms, 6.978ms, 2235, 2217
1, 8, 256, 256, 651.591222ms, 5.2ms, 2211, 2241
3, 8, 256, 256, 491.858245ms, 5.92ms, 2223, 2229
4, 8, 256, 256, 410.373676ms, 4.744ms, 2229, 2223
0, 8, 256, 256, 733.400796ms, 5.239ms, 2205, 2247
2, 8, 256, 256, 571.347862ms, 5.849ms, 2217, 2235
6, 8, 256, 256, 247.686053ms, 5.08ms, 2241, 2211
7, 8, 256, 256, 296.127115ms, 6.824ms, 2247, 2205
1, 8, 256, 256, 243.710827ms, 2.446ms, 2205, 2205
6, 8, 256, 256, 243.551831ms, 2.466ms, 2205, 2205
3, 8, 256, 256, 243.767719ms, 2.442ms, 2205, 2205
7, 8, 256, 256, 243.5306ms, 2.595ms, 2205, 2205
5, 8, 256, 256, 243.9646ms, 2.224ms, 2205, 2205
0, 8, 256, 256, 243.751096ms, 2.479ms, 2205, 2205
4, 8, 256, 256, 243.954056ms, 2.689ms, 2205, 2205
2, 8, 256, 256, 243.79387ms, 2.754ms, 2205, 2205
4, 8, 256, 256, 244.94382ms, 2.791ms, 2205, 2205
7, 8, 256, 256, 245.174575ms, 2.916ms, 2205, 2205
2, 8, 256, 256, 244.927909ms, 2.669ms, 2205, 2205
5, 8, 256, 256, 245.118154ms, 2.681ms, 2205, 2205
1, 8, 256, 256, 245.326675ms, 2.655ms, 2205, 2205
3, 8, 256, 256, 245.223251ms, 2.517ms, 2205, 2205
0, 8, 256, 256, 245.054528ms, 2.494ms, 2205, 2205
6, 8, 256, 256, 245.252929ms, 2.208ms, 2205, 2205
3, 8, 256, 256, 244.052984ms, 2.528ms, 2205, 2205
5, 8, 256, 256, 244.090588ms, 2.314ms, 2205, 2205
4, 8, 256, 256, 244.174664ms, 2.028ms, 2205, 2205
2, 8, 256, 256, 244.171427ms, 2.324ms, 2205, 2205
1, 8, 256, 256, 244.158122ms, 2.369ms, 2205, 2205
7, 8, 256, 256, 244.195965ms, 2.177ms, 2205, 2205
0, 8, 256, 256, 244.164414ms, 1.921ms, 2205, 2205
6, 8, 256, 256, 244.181417ms, 1.989ms, 2205, 2205
4, 8, 256, 256, 244.704538ms, 2.653ms, 2205, 2205
0, 8, 256, 256, 244.487912ms, 2.45ms, 2205, 2205
3, 8, 256, 256, 244.803664ms, 3.018ms, 2205, 2205
1, 8, 256, 256, 244.689008ms, 3.071ms, 2205, 2205
6, 8, 256, 256, 244.529493ms, 2.847ms, 2205, 2205
7, 8, 256, 256, 244.685952ms, 2.826ms, 2205, 2205
2, 8, 256, 256, 244.830808ms, 2.894ms, 2205, 2205
5, 8, 256, 256, 245.116021ms, 2.761ms, 2205, 2205
0, 8, 256, 128, 735.641007ms, 8.489ms, 1722, 1764
1, 8, 256, 128, 654.090034ms, 6.763ms, 1728, 1758
4, 8, 256, 128, 411.423143ms, 6.214ms, 1746, 1740
7, 8, 256, 128, 297.890269ms, 5.17ms, 1764, 1722
2, 8, 256, 128, 573.629ms, 8.013ms, 1734, 1752
3, 8, 256, 128, 492.416471ms, 6.691ms, 1740, 1746
6, 8, 256, 128, 248.851518ms, 4.276ms, 1758, 1728
5, 8, 256, 128, 329.481362ms, 5.353ms, 1752, 1734
6, 8, 256, 128, 244.475191ms, 2.312ms, 1722, 1722
2, 8, 256, 128, 244.497545ms, 2.551ms, 1722, 1722
3, 8, 256, 128, 244.524278ms, 2.669ms, 1722, 1722
1, 8, 256, 128, 244.633713ms, 2.734ms, 1722, 1722
5, 8, 256, 128, 244.429671ms, 2.683ms, 1722, 1722
4, 8, 256, 128, 244.639754ms, 2.294ms, 1722, 1722
7, 8, 256, 128, 244.617811ms, 2.635ms, 1722, 1722
0, 8, 256, 128, 244.991983ms, 2.463ms, 1722, 1722
0, 8, 256, 128, 244.268694ms, 2.624ms, 1722, 1722
7, 8, 256, 128, 244.54257ms, 2.622ms, 1722, 1722
1, 8, 256, 128, 244.710818ms, 2.742ms, 1722, 1722
3, 8, 256, 128, 244.659509ms, 2.658ms, 1722, 1722
4, 8, 256, 128, 244.600924ms, 2.603ms, 1722, 1722
6, 8, 256, 128, 244.766377ms, 2.649ms, 1722, 1722
5, 8, 256, 128, 244.755195ms, 2.623ms, 1722, 1722
2, 8, 256, 128, 244.876182ms, 2.596ms, 1722, 1722
6, 8, 256, 128, 244.837355ms, 2.411ms, 1722, 1722
3, 8, 256, 128, 244.881531ms, 2.617ms, 1722, 1722
2, 8, 256, 128, 244.776255ms, 2.556ms, 1722, 1722
7, 8, 256, 128, 245.012999ms, 2.496ms, 1722, 1722
5, 8, 256, 128, 244.839148ms, 2.6ms, 1722, 1722
1, 8, 256, 128, 244.987819ms, 2.742ms, 1722, 1722
0, 8, 256, 128, 245.023027ms, 2.471ms, 1722, 1722
4, 8, 256, 128, 244.958421ms, 2.737ms, 1722, 1722
0, 8, 256, 128, 243.76098ms, 1.925ms, 1722, 1722
2, 8, 256, 128, 243.926514ms, 2.121ms, 1722, 1722
5, 8, 256, 128, 243.900784ms, 2.184ms, 1722, 1722
1, 8, 256, 128, 243.900794ms, 2.198ms, 1722, 1722
7, 8, 256, 128, 243.903719ms, 2.382ms, 1722, 1722
3, 8, 256, 128, 244.008414ms, 2.259ms, 1722, 1722
6, 8, 256, 128, 243.993235ms, 2.068ms, 1722, 1722
4, 8, 256, 128, 243.810597ms, 2.007ms, 1722, 1722
3, 8, 512, 512, 526.772897ms, 6.643ms, 3721, 3727
7, 8, 512, 512, 336.328646ms, 5.326ms, 3745, 3703
5, 8, 512, 512, 367.918147ms, 5.752ms, 3733, 3715
2, 8, 512, 512, 611.162834ms, 5.784ms, 3715, 3733
4, 8, 512, 512, 450.592968ms, 6.436ms, 3727, 3721
1, 8, 512, 512, 692.23526ms, 6.606ms, 3709, 3739
0, 8, 512, 512, 772.713069ms, 5.887ms, 3703, 3745
6, 8, 512, 512, 289.549787ms, 5.156ms, 3739, 3709
6, 8, 512, 512, 285.528069ms, 3.321ms, 3703, 3703
1, 8, 512, 512, 285.724901ms, 2.761ms, 3703, 3703
2, 8, 512, 512, 285.69364ms, 3.057ms, 3703, 3703
3, 8, 512, 512, 287.559533ms, 2.961ms, 3703, 3703
0, 8, 512, 512, 285.649434ms, 3.164ms, 3703, 3703
5, 8, 512, 512, 285.833592ms, 2.991ms, 3703, 3703
4, 8, 512, 512, 285.870183ms, 3.396ms, 3703, 3703
7, 8, 512, 512, 285.948264ms, 3.028ms, 3703, 3703
4, 8, 512, 512, 285.552153ms, 2.52ms, 3703, 3703
1, 8, 512, 512, 285.717284ms, 2.861ms, 3703, 3703
7, 8, 512, 512, 285.531393ms, 3.296ms, 3703, 3703
6, 8, 512, 512, 285.754956ms, 3.406ms, 3703, 3703
3, 8, 512, 512, 285.755417ms, 2.68ms, 3703, 3703
0, 8, 512, 512, 285.779615ms, 2.702ms, 3703, 3703
5, 8, 512, 512, 285.848698ms, 3.013ms, 3703, 3703
2, 8, 512, 512, 285.972379ms, 2.868ms, 3703, 3703
0, 8, 512, 512, 285.168981ms, 2.453ms, 3703, 3703
4, 8, 512, 512, 285.337057ms, 2.666ms, 3703, 3703
7, 8, 512, 512, 285.3028ms, 2.937ms, 3703, 3703
5, 8, 512, 512, 285.027727ms, 2.849ms, 3703, 3703
6, 8, 512, 512, 285.250859ms, 3.007ms, 3703, 3703
1, 8, 512, 512, 285.289635ms, 2.784ms, 3703, 3703
2, 8, 512, 512, 285.166736ms, 3.244ms, 3703, 3703
3, 8, 512, 512, 285.425719ms, 2.832ms, 3703, 3703
0, 8, 512, 512, 285.480905ms, 2.995ms, 3703, 3703
4, 8, 512, 512, 285.513858ms, 3.007ms, 3703, 3703
2, 8, 512, 512, 285.119944ms, 3.012ms, 3703, 3703
5, 8, 512, 512, 285.309973ms, 2.586ms, 3703, 3703
6, 8, 512, 512, 285.349239ms, 3.206ms, 3703, 3703
7, 8, 512, 512, 285.387143ms, 3.276ms, 3703, 3703
1, 8, 512, 512, 285.314932ms, 3.199ms, 3703, 3703
3, 8, 512, 512, 285.227282ms, 3.056ms, 3703, 3703
5, 8, 512, 256, 369.633139ms, 5.261ms, 2795, 2777
3, 8, 512, 256, 529.320913ms, 6.336ms, 2783, 2789
2, 8, 512, 256, 610.685933ms, 6.717ms, 2777, 2795
0, 8, 512, 256, 771.533711ms, 7.101ms, 2765, 2807
7, 8, 512, 256, 335.666267ms, 5.128ms, 2807, 2765
1, 8, 512, 256, 691.483504ms, 5.674ms, 2771, 2801
6, 8, 512, 256, 289.107923ms, 5.616ms, 2801, 2771
4, 8, 512, 256, 448.547728ms, 6.459ms, 2789, 2783
5, 8, 512, 256, 285.219257ms, 2.69ms, 2765, 2765
7, 8, 512, 256, 285.175764ms, 2.668ms, 2765, 2765
1, 8, 512, 256, 285.165193ms, 3.089ms, 2765, 2765
2, 8, 512, 256, 285.359298ms, 2.808ms, 2765, 2765
6, 8, 512, 256, 285.245989ms, 2.991ms, 2765, 2765
3, 8, 512, 256, 285.449421ms, 3.29ms, 2765, 2765
0, 8, 512, 256, 285.359017ms, 3.342ms, 2765, 2765
4, 8, 512, 256, 285.459651ms, 3.327ms, 2765, 2765
5, 8, 512, 256, 285.885074ms, 2.665ms, 2765, 2765
4, 8, 512, 256, 285.560197ms, 2.814ms, 2765, 2765
3, 8, 512, 256, 285.757106ms, 2.735ms, 2765, 2765
6, 8, 512, 256, 285.861378ms, 2.621ms, 2765, 2765
1, 8, 512, 256, 285.923838ms, 2.69ms, 2765, 2765
0, 8, 512, 256, 285.808897ms, 3.111ms, 2765, 2765
2, 8, 512, 256, 285.963024ms, 3.379ms, 2765, 2765
7, 8, 512, 256, 285.997861ms, 3.184ms, 2765, 2765
3, 8, 512, 256, 285.795383ms, 2.789ms, 2765, 2765
7, 8, 512, 256, 285.652596ms, 2.93ms, 2765, 2765
2, 8, 512, 256, 285.68031ms, 3.17ms, 2765, 2765
5, 8, 512, 256, 285.933127ms, 2.881ms, 2765, 2765
6, 8, 512, 256, 285.821042ms, 3.052ms, 2765, 2765
0, 8, 512, 256, 285.786805ms, 2.944ms, 2765, 2765
1, 8, 512, 256, 285.80494ms, 3.132ms, 2765, 2765
4, 8, 512, 256, 285.957705ms, 2.861ms, 2765, 2765
4, 8, 512, 256, 285.619832ms, 2.96ms, 2765, 2765
5, 8, 512, 256, 285.622869ms, 2.942ms, 2765, 2765
7, 8, 512, 256, 285.699085ms, 2.734ms, 2765, 2765
6, 8, 512, 256, 285.636475ms, 2.87ms, 2765, 2765
3, 8, 512, 256, 285.808706ms, 2.934ms, 2765, 2765
1, 8, 512, 256, 285.673907ms, 2.887ms, 2765, 2765
0, 8, 512, 256, 285.695158ms, 2.9ms, 2765, 2765
2, 8, 512, 256, 285.715998ms, 2.98ms, 2765, 2765
1, 8, 1024, 1024, 689.889894ms, 5.702ms, 6481, 6511
3, 8, 1024, 1024, 529.927944ms, 5.301ms, 6493, 6499
7, 8, 1024, 1024, 336.017018ms, 5.815ms, 6517, 6475
5, 8, 1024, 1024, 369.478518ms, 5.103ms, 6505, 6487
4, 8, 1024, 1024, 449.969377ms, 6.17ms, 6499, 6493
2, 8, 1024, 1024, 610.685091ms, 6.496ms, 6487, 6505
0, 8, 1024, 1024, 771.248877ms, 6.841ms, 6475, 6517
6, 8, 1024, 1024, 287.89758ms, 4.809ms, 6511, 6481
2, 8, 1024, 1024, 286.138558ms, 3.176ms, 6475, 6475
0, 8, 1024, 1024, 285.973671ms, 2.502ms, 6475, 6475
4, 8, 1024, 1024, 286.175569ms, 2.59ms, 6475, 6475
3, 8, 1024, 1024, 286.259439ms, 2.756ms, 6475, 6475
7, 8, 1024, 1024, 286.248078ms, 3.096ms, 6475, 6475
1, 8, 1024, 1024, 286.215295ms, 2.975ms, 6475, 6475
6, 8, 1024, 1024, 286.119732ms, 2.698ms, 6475, 6475
5, 8, 1024, 1024, 286.379239ms, 3.3ms, 6475, 6475
7, 8, 1024, 1024, 286.008508ms, 3.638ms, 6475, 6475
6, 8, 1024, 1024, 285.747106ms, 3.082ms, 6475, 6475
1, 8, 1024, 1024, 285.928123ms, 3.063ms, 6475, 6475
3, 8, 1024, 1024, 286.03058ms, 3.077ms, 6475, 6475
4, 8, 1024, 1024, 286.084313ms, 2.873ms, 6475, 6475
2, 8, 1024, 1024, 286.179826ms, 2.811ms, 6475, 6475
0, 8, 1024, 1024, 286.156661ms, 3.154ms, 6475, 6475
5, 8, 1024, 1024, 285.790459ms, 3.396ms, 6475, 6475
3, 8, 1024, 1024, 285.066723ms, 2.655ms, 6475, 6475
0, 8, 1024, 1024, 284.954168ms, 2.868ms, 6475, 6475
4, 8, 1024, 1024, 285.048559ms, 2.65ms, 6475, 6475
5, 8, 1024, 1024, 284.965039ms, 3.257ms, 6475, 6475
2, 8, 1024, 1024, 285.066994ms, 2.612ms, 6475, 6475
7, 8, 1024, 1024, 285.101089ms, 3.194ms, 6475, 6475
1, 8, 1024, 1024, 285.199417ms, 3.174ms, 6475, 6475
6, 8, 1024, 1024, 285.205589ms, 2.87ms, 6475, 6475
1, 8, 1024, 1024, 285.35232ms, 3.248ms, 6475, 6475
3, 8, 1024, 1024, 285.688983ms, 2.764ms, 6475, 6475
4, 8, 1024, 1024, 285.716045ms, 2.909ms, 6475, 6475
5, 8, 1024, 1024, 285.630912ms, 3.133ms, 6475, 6475
0, 8, 1024, 1024, 285.689303ms, 2.806ms, 6475, 6475
6, 8, 1024, 1024, 285.427584ms, 2.728ms, 6475, 6475
7, 8, 1024, 1024, 285.631313ms, 3.351ms, 6475, 6475
2, 8, 1024, 1024, 285.927599ms, 2.977ms, 6475, 6475
3, 8, 1024, 512, 532.605629ms, 5.653ms, 4659, 4665
1, 8, 1024, 512, 691.978928ms, 5.254ms, 4647, 4677
2, 8, 1024, 512, 612.54982ms, 5.263ms, 4653, 4671
0, 8, 1024, 512, 772.968485ms, 6.235ms, 4641, 4683
4, 8, 1024, 512, 452.636951ms, 6.112ms, 4665, 4659
5, 8, 1024, 512, 371.237533ms, 4.959ms, 4671, 4653
6, 8, 1024, 512, 288.867835ms, 4.672ms, 4677, 4647
7, 8, 1024, 512, 336.818716ms, 5.916ms, 4683, 4641
7, 8, 1024, 512, 284.939986ms, 2.794ms, 4641, 4641
5, 8, 1024, 512, 284.969473ms, 2.68ms, 4641, 4641
1, 8, 1024, 512, 285.144988ms, 3.002ms, 4641, 4641
2, 8, 1024, 512, 285.116272ms, 2.636ms, 4641, 4641
4, 8, 1024, 512, 285.049766ms, 2.981ms, 4641, 4641
0, 8, 1024, 512, 285.096334ms, 2.58ms, 4641, 4641
6, 8, 1024, 512, 285.029046ms, 2.426ms, 4641, 4641
3, 8, 1024, 512, 285.253103ms, 2.47ms, 4641, 4641
4, 8, 1024, 512, 285.705605ms, 3.269ms, 4641, 4641
3, 8, 1024, 512, 285.689213ms, 3.216ms, 4641, 4641
7, 8, 1024, 512, 285.817127ms, 2.834ms, 4641, 4641
2, 8, 1024, 512, 285.824039ms, 2.895ms, 4641, 4641
6, 8, 1024, 512, 285.706175ms, 3.137ms, 4641, 4641
0, 8, 1024, 512, 285.778353ms, 2.954ms, 4641, 4641
1, 8, 1024, 512, 285.815563ms, 3.237ms, 4641, 4641
5, 8, 1024, 512, 285.898822ms, 2.753ms, 4641, 4641
4, 8, 1024, 512, 285.53588ms, 2.924ms, 4641, 4641
3, 8, 1024, 512, 285.618538ms, 2.648ms, 4641, 4641
7, 8, 1024, 512, 285.628085ms, 2.835ms, 4641, 4641
6, 8, 1024, 512, 285.560978ms, 2.87ms, 4641, 4641
2, 8, 1024, 512, 285.683541ms, 2.852ms, 4641, 4641
